subzone,cuisine_primary,count
Darlinghurst,['Middle Eastern',3
Darlinghurst,['Modern Australian',3
Darlinghurst,['Modern Australian'],2
Darlinghurst,['Peruvian'],1
Darlinghurst,['Pizza'],3
Darlinghurst,['Pub Food'],7
Darlinghurst,['Sandwich',3
Darlinghurst,['Sandwich'],1
Darlinghurst,['Seafood',2
Darlinghurst,['Seafood'],1
Darlinghurst,['Spanish',1
Darlinghurst,['Sri Lankan'],2
Darlinghurst,['Tapas',1
Darlinghurst,['Tapas'],1
Darlinghurst,['Thai',2
Darlinghurst,['Thai'],8
Darlinghurst,['Vietnamese',2
Darlinghurst,['Vietnamese'],2
Darlington,['Australian'],1
Darlington,['Bar Food',1
Darlington,['Burger'],1
Darlington,['Cafe',4
Darlington,['Cafe'],8
Darlington,['Italian'],1
Darlington,['Japanese',1
Darlington,['Pub Food'],1
Darlington,['Thai'],1
Darlington,['Turkish'],1
"David Jones Foodhall, CBD",['Cafe'],2
"David Jones Foodhall, CBD",['Grill'],1
"David Jones Foodhall, CBD",['Seafood'],1
"David Jones Foodhall, CBD",['Tapas'],1
Dee Why,['Afghani',1
Dee Why,['Asian',1
Dee Why,['Asian'],1
Dee Why,['Austrian'],1
Dee Why,['Bakery',1
Dee Why,['Burger'],2
Dee Why,['Cafe',4
Dee Why,['Cafe'],8
Dee Why,['Chinese'],3
Dee Why,['Fast Food',1
Dee Why,['Healthy Food'],1
Dee Why,['Indian'],2
Dee Why,['Italian',1
Dee Why,['Italian'],3
Dee Why,['Japanese',2
Dee Why,['Kebab'],1
Dee Why,['Malaysian'],1
Dee Why,['Mediterranean',1
Dee Why,['Middle Eastern'],1
Dee Why,['Modern Australian'],2
Dee Why,['Pizza',3
Dee Why,['Pub Food'],1
Dee Why,['Seafood',2
Dee Why,['Seafood'],2
Dee Why,['Sushi',2
Dee Why,['Thai'],5
"Dee Why Grand Shopping Centre, Dee Why",['Pizza'],1
"Dee Why Grand Shopping Centre, Dee Why",['Sushi'],1
"Dee Why Grand Shopping Centre, Dee Why",['Thai'],1
"Dee Why Market, Dee Why",['Cafe',1
"Dee Why Market, Dee Why",['Italian'],1
Dee Why RSL Club,['Asian'],1
Dee Why RSL Club,['Bar Food',1
Dee Why RSL Club,['Fish and Chips',1
Dee Why RSL Club,['Italian',1
Dee Why RSL Club,['Modern Australian'],1
"Dixon House Food Court, CBD",['Asian',1
"Dixon House Food Court, CBD",['Chinese',2
"Dixon House Food Court, CBD",['Chinese'],5
Double Bay,['Asian',1
Double Bay,['Asian'],1
Double Bay,['Bar Food'],2
Double Bay,['Brazilian'],1
Double Bay,['British',1
Double Bay,['Cafe',6
Double Bay,['Cafe'],8
Double Bay,['Charcoal Chicken',1
Double Bay,['European',1
Double Bay,['Hungarian',1
Double Bay,['Indian'],1
Double Bay,['Israeli'],1
Double Bay,['Italian',1
Double Bay,['Italian'],3
Double Bay,['Japanese',1
Double Bay,['Modern Australian',1
Double Bay,['Modern Australian'],4
Double Bay,['Pub Food'],1
Double Bay,['Steak',1
Double Bay,['Tapas',1
Double Bay,['Thai'],2
Drummoyne,['Afghani'],1
Drummoyne,['Asian',1
Drummoyne,['Australian'],1
Drummoyne,['BBQ',1
Drummoyne,['Burger',1
Drummoyne,['Cafe',4
Drummoyne,['Cafe'],8
Drummoyne,['French'],1
Drummoyne,['Greek'],1
Drummoyne,['Indian'],1
Drummoyne,['Italian',1
Drummoyne,['Italian'],2
Drummoyne,['Japanese'],1
Drummoyne,['Latin American'],1
Drummoyne,['Middle Eastern',1
Drummoyne,['Modern Australian'],1
Drummoyne,['Pizza',1
Drummoyne,['Pub Food'],1
Drummoyne,['Seafood'],1
Drummoyne,['Thai',1
Drummoyne,['Thai'],2
Drummoyne,['Vietnamese'],1
Dulwich Hill,['American',1
Dulwich Hill,['Bakery',2
Dulwich Hill,['Bar Food',1
Dulwich Hill,['Burger',1
Dulwich Hill,['Cafe',4
Dulwich Hill,['Cafe'],8
Dulwich Hill,['Charcoal Chicken',2
Dulwich Hill,['Chinese'],1
Dulwich Hill,['French',1
Dulwich Hill,['German'],1
Dulwich Hill,['Greek',1
Dulwich Hill,['Italian',1
Dulwich Hill,['Japanese'],1
Dulwich Hill,['Kebab',1
Dulwich Hill,['Mediterranean'],1
Dulwich Hill,['Salad',1
Dulwich Hill,['Thai'],5
Dulwich Hill,['Turkish',1
Dulwich Hill,['Vietnamese'],2
Dural,['Afghani'],1
Dural,['American',1
Dural,['Bakery',1
Dural,['Cafe',6
Dural,['Cafe'],8
Dural,['Chinese',1
Dural,['Chinese'],1
Dural,['Greek'],1
Dural,['Grill',1
Dural,['Indian'],3
Dural,['Italian',3
Dural,['Italian'],2
Dural,['Modern Australian',1
Dural,['Pizza'],1
Dural,['Salad',1
Dural,['Seafood'],1
Dural,['Thai'],3
Earlwood,['Bakery',2
Earlwood,['Cafe',1
Earlwood,['Cafe'],5
Earlwood,['Chinese'],1
Earlwood,['Crepes',1
Earlwood,['Desserts',1
Earlwood,['Greek',1
Earlwood,['Italian',1
Earlwood,['Pizza'],1
Earlwood,['Pub Food'],1
Earlwood,['Sandwich',1
Earlwood,['Seafood'],1
Earlwood,['Thai',1
Earlwood,['Thai'],1
"East Village Shopping Centre, Zetland",['Cafe'],1
"East Village Shopping Centre, Zetland",['Chinese'],1
"East Village Shopping Centre, Zetland",['Desserts',1
"East Village Shopping Centre, Zetland",['Dumplings',1
"East Village Shopping Centre, Zetland",['Seafood',1
Eastgardens,['Cafe'],1
Eastgardens,['Desserts',1
"Eastgate, Bondi Junction",['Cafe'],1
"Eastgate, Bondi Junction",['Sushi'],1
"Eastlakes Shopping Centre, Eastlakes",['Cafe',2
"Eastlakes Shopping Centre, Eastlakes",['Chinese',1
"Eastlakes Shopping Centre, Eastlakes",['Fast Food'],1
"Eastlakes Shopping Centre, Eastlakes",['Kebab',1
Eastwood,['Asian',5
Eastwood,['Asian'],2
Eastwood,['Australian',1
Eastwood,['BBQ',3
Eastwood,['Bakery',2
Eastwood,['Burger',1
Eastwood,['Cafe',1
Eastwood,['Cafe'],4
Eastwood,['Chinese',7
Eastwood,['Chinese'],12
Eastwood,['Desserts',1
Eastwood,['European',1
Eastwood,['Indian'],1
Eastwood,['Italian',1
Eastwood,['Japanese BBQ'],1
Eastwood,['Japanese',4
Eastwood,['Japanese'],1
Eastwood,['Korean BBQ'],2
Eastwood,['Korean',3
Eastwood,['Korean'],13
Eastwood,['Malaysian'],1
Eastwood,['Modern Australian',1
Eastwood,['Modern Australian'],1
Eastwood,['Pub Food'],1
Eastwood,['Thai'],3
Eastwood,['Vietnamese',1
"Eastwood Shopping Centre, Eastwood",['Chinese'],1
"Eastwood Shopping Centre, Eastwood",['Japanese'],1
Edgecliff,['British',1
Edgecliff,['Cafe'],1
Edgecliff,['Greek',1
Edgecliff,['Indian'],1
Edgecliff,['Japanese'],1
Edgecliff,['Modern Australian',1
Edgecliff,['Pizza',1
"Edgecliff Centre, Edgecliff",['Japanese'],1
"Elizabeth Plaza, North Sydney",['Cafe'],1
"Elizabeth Plaza, North Sydney",['Vietnamese',1
Engadine,['American',1
Engadine,['Cafe',1
Engadine,['Cafe'],10
Engadine,['Chinese',1
Engadine,['Chinese'],2
Engadine,['Healthy Food'],1
Engadine,['Indian'],1
Engadine,['Indonesian',1
Engadine,['Italian',2
Engadine,['Japanese',1
Engadine,['Japanese'],1
Engadine,['Modern Australian'],1
Engadine,['Pizza'],1
Engadine,['Shanghai'],1
Engadine,['Thai'],2
Enmore,['African'],1
Enmore,['American',1
Enmore,['American'],1
Enmore,['Asian',1
Enmore,['Bakery',1
Enmore,['Bar Food'],1
Enmore,['British',1
Enmore,['Burger',2
Enmore,['Cafe',6
Enmore,['Cafe'],5
Enmore,['Cantonese'],1
Enmore,['Charcoal Chicken'],1
Enmore,['Chinese'],1
Enmore,['Desserts',1
Enmore,['Desserts'],1
Enmore,['Egyptian'],1
Enmore,['Finger Food'],1
Enmore,['Greek'],2
Enmore,['Indian',2
Enmore,['Indian'],2
Enmore,['Italian',4
Enmore,['Italian'],3
Enmore,['Japanese',2
Enmore,['Japanese'],1
Enmore,['Kebab',1
Enmore,['Kiwi'],1
Enmore,['Lebanese'],1
Enmore,['Mediterranean',1
Enmore,['Middle Eastern',1
Enmore,['Modern Australian'],1
Enmore,['Pakistani',1
Enmore,['Pizza'],2
Enmore,['Portuguese',2
Enmore,['Pub Food'],1
Enmore,['Thai'],2
Enmore,['Turkish',1
Enmore,['Turkish'],1
Enmore,['Vietnamese',2
Enmore,['Vietnamese'],2
Epping,['Bakery',1
Epping,['Cafe'],7
Epping,['Chinese',2
Epping,['Chinese'],4
Epping,['Fast Food'],2
Epping,['Indian'],4
Epping,['Italian',3
Epping,['Italian'],2
Epping,['Japanese',2
Epping,['Japanese'],2
Epping,['Korean',1
Epping,['Korean'],5
Epping,['Modern Australian'],2
Epping,['Seafood',1
Epping,['Sushi',1
Epping,['Thai'],4
Epping,['Turkish'],1
Epping,['Vietnamese',1
Epping,['Vietnamese'],1
Ermington,['Asian',1
Ermington,['Cafe',3
Ermington,['Chinese',1
Ermington,['Chinese'],1
Ermington,['Italian'],1
Ermington,['Lebanese',1
Ermington,['Pizza',1
Ermington,['Seafood',1
Ermington,['Seafood'],1
Ermington,['Thai'],1
Ermington,['Vietnamese',1
Erskine Park,['Cafe',1
Erskine Park,['Chinese'],1
Erskine Park,['Italian',3
Erskine Park,['Pub Food',1
Erskineville,['Cafe',4
Erskineville,['Cafe'],6
Erskineville,['Drinks Only',1
Erskineville,['Eastern European',1
Erskineville,['Fish and Chips'],1
Erskineville,['Indian'],1
Erskineville,['Italian',1
Erskineville,['Japanese',1
Erskineville,['Modern Australian',1
Erskineville,['Pizza',1
Erskineville,['Pub Food'],3
Erskineville,['Seafood',1
Erskineville,['Thai'],2
Erskineville,['Turkish'],1
"Establishment, CBD",['Bar Food'],2
"Establishment, CBD",['Cafe',1
"Establishment, CBD",['Cantonese',1
"Establishment, CBD",['Japanese',1
"Establishment, CBD",['Japanese'],1
"Establishment, CBD",['Modern Australian',1
"Establishment, CBD",['Thai',1
"Event Cinemas, CBD",['Modern Australian'],1
Fairfield,['Arabian'],3
Fairfield,['Asian',3
Fairfield,['Bakery',1
Fairfield,['Burmese',1
Fairfield,['Cafe',2
Fairfield,['Cafe'],6
Fairfield,['Charcoal Chicken',1
Fairfield,['Charcoal Chicken'],2
Fairfield,['Chinese'],3
Fairfield,['Coffee and Tea',1
Fairfield,['Desserts',1
Fairfield,['European',2
Fairfield,['Greek',1
Fairfield,['Indian'],1
Fairfield,['Iraqi',1
Fairfield,['Iraqi'],2
Fairfield,['Italian',2
Fairfield,['Japanese'],1
Fairfield,['Kebab',1
Fairfield,['Kebab'],2
Fairfield,['Lebanese'],1
Fairfield,['Middle Eastern',1
Fairfield,['Middle Eastern'],2
Fairfield,['Modern Australian',1
Fairfield,['Modern Australian'],1
Fairfield,['Pizza'],1
Fairfield,['Steak',1
Fairfield,['Thai',1
Fairfield,['Thai'],6
Fairfield,['Turkish',1
Fairfield,['Turkish'],1
Fairfield,['Vietnamese'],2
"Fairfield Chase, Fairfield",['Brazilian'],1
"Fairfield Chase, Fairfield",['Chinese'],1
"Fairfield Chase, Fairfield",['Sandwich',1
"Fairfield Chase, Fairfield",['Vietnamese',1
"Fairfield Forum, Fairfield",['Charcoal Chicken'],1
"Fairfield Forum, Fairfield",['Sushi',1
"Fairfield RSL, Fairfield",['Cafe',1
"Fairfield RSL, Fairfield",['French'],1
"Fairfield RSL, Fairfield",['Italian'],1
"Fairfield RSL, Fairfield",['Modern Australian'],1
"Fairfield RSL, Fairfield",['Vietnamese',1
Fairmont Resort Blue Mountains,['Italian',1
Fairmont Resort Blue Mountains,['Modern Australian'],2
Five Dock,['Bakery'],1
Five Dock,['Burger',1
Five Dock,['Cafe',4
Five Dock,['Cafe'],8
Five Dock,['Chinese',1
Five Dock,['Chinese'],1
Five Dock,['Greek'],1
Five Dock,['Indian'],2
Five Dock,['Italian',5
Five Dock,['Italian'],2
Five Dock,['Japanese',1
Five Dock,['Lebanese',1
Five Dock,['Modern Australian'],2
Five Dock,['Pizza',1
Five Dock,['Pub Food'],1
Five Dock,['Seafood'],1
Five Dock,['Thai'],2
Five Dock,['Vietnamese',1
"Food@259, CBD ",['Asian',1
"Food@259, CBD ",['Cafe',1
"Food@259, CBD ",['Greek',1
"Food@259, CBD ",['Indian'],1
"Food@259, CBD ",['Japanese',1
"Food@259, CBD ",['Thai',1
"Foodbase, CBD",['Malaysian'],1
"Foodbase, CBD",['Sandwich'],1
"Forum Plaza, St Leonards",['Cafe'],1
"Forum Plaza, St Leonards",['Japanese',1
"Forum Plaza, St Leonards",['Japanese'],1
"Forum Plaza, St Leonards",['Sandwich'],1
"Forum Plaza, St Leonards",['Thai',1
"Forum Plaza, St Leonards",['Turkish',1
"Four Points by Sheraton, CBD",['Bar Food'],1
Frenchs Forest,['American',1
Frenchs Forest,['Australian',1
Frenchs Forest,['Australian'],1
Frenchs Forest,['Austrian'],1
Frenchs Forest,['Burger',2
Frenchs Forest,['Cafe',1
Frenchs Forest,['Cafe'],3
Frenchs Forest,['Charcoal Chicken'],1
Frenchs Forest,['Chinese'],1
Frenchs Forest,['Coffee and Tea',1
Frenchs Forest,['Coffee and Tea'],1
Frenchs Forest,['Grill',1
Frenchs Forest,['Italian',1
Frenchs Forest,['Japanese'],1
Frenchs Forest,['Mediterranean'],1
Frenchs Forest,['Pub Food'],2
Frenchs Forest,['Thai'],4
Freshwater,['American',1
Freshwater,['Bakery',1
Freshwater,['Cafe',2
Freshwater,['Cafe'],3
Freshwater,['Healthy Food',1
Freshwater,['Italian',1
Freshwater,['Italian'],1
Freshwater,['Japanese',1
Freshwater,['Modern Australian'],1
Freshwater,['Pub Food'],1
Freshwater,['Seafood'],1
Freshwater,['Thai'],1
"Freshwater Village Plaza, Freshwater",['Cafe'],1
"Freshwater Village Plaza, Freshwater",['Fast Food',1
"Freshwater Village Plaza, Freshwater",['Indian',1
"Freshwater Village Plaza, Freshwater",['Italian',1
"GPO Building, Gordon",['European',1
"GPO Building, Gordon",['Italian'],1
"GPO Building, Gordon",['Tapas',1
"GPO Grand, CBD",['Bar Food',1
"GPO Grand, CBD",['Bar Food'],1
"GPO Grand, CBD",['Beverages'],1
"GPO Grand, CBD",['Cafe',2
"GPO Grand, CBD",['French',1
"GPO Grand, CBD",['Greek',1
"GPO Grand, CBD",['Italian',1
"GPO Grand, CBD",['Italian'],2
"GPO Grand, CBD",['Japanese',1
"GPO Grand, CBD",['Seafood'],1
"GPO Grand, CBD",['Spanish',1
"GPO Grand, CBD",['Tapas'],1
"Gateway, Circular Quay",['Greek'],1
"Gateway, Circular Quay",['Healthy Food'],1
"Gateway, Circular Quay",['Japanese'],1
"Gateway, Circular Quay",['Sandwich',1
Girraween,['Australian'],1
Girraween,['Cafe',1
Girraween,['Cafe'],2
Girraween,['Sandwich',1
Gladesville,['Asian',3
Gladesville,['Burger',1
Gladesville,['Cafe',2
Gladesville,['Cafe'],5
Gladesville,['Chinese',1
Gladesville,['Chinese'],1
Gladesville,['Fast Food',1
Gladesville,['Indian'],2
Gladesville,['Italian',2
Gladesville,['Italian'],3
Gladesville,['Mediterranean',1
Gladesville,['Mexican'],1
Gladesville,['Modern Australian'],2
Gladesville,['Pizza'],1
Gladesville,['Pub Food',1
Gladesville,['Tapas'],1
